[01, 7F, 02, 47, 33, 36, 35, 30, 37, 03, 2E]
[01, 7F, 02, 47, 33, 36, 35, 30, 36, 03, 2F]
[01, 7F, 02, 47, 33, 36, 35, 30, 35, 03, 2C]
[01, 7F, 02, 47, 33, 36, 35, 30, 34, 03, 2D]
[01, 7F, 02, 47, 33, 36, 35, 30, 33, 03, 2A]
[01, 7F, 02, 47, 33, 36, 35, 30, 32, 03, 2B]
[01, 7F, 02, 47, 33, 36, 35, 30, 31, 03, 28]
[01, 7F, 02, 47, 33, 36, 35, 30, 30, 03, 29]
[01, 7F, 02, 47, 33, 36, 34, 39, 39, 03, 28]
[01, 7F, 02, 47, 33, 36, 34, 39, 38, 03, 29]
[01, 7F, 02, 47, 33, 36, 34, 39, 37, 03, 26]
[01, 7F, 02, 47, 33, 36, 34, 39, 36, 03, 27]
[01, 7F, 02, 47, 33, 36, 34, 39, 35, 03, 24]
[01, 7F, 02, 47, 33, 36, 34, 39, 34, 03, 25]
[01, 7F, 02, 47, 33, 36, 34, 39, 33, 03, 22]
[01, 7F, 02, 47, 33, 36, 34, 39, 32, 03, 23]
[01, 7F, 02, 47, 33, 36, 34, 39, 31, 03, 20]
[01, 7F, 02, 47, 33, 36, 34, 39, 30, 03, 21]
[01, 7F, 02, 47, 33, 36, 34, 38, 39, 03, 29]
[01, 7F, 02, 47, 33, 36, 34, 38, 38, 03, 28]
[01, 7F, 02, 47, 33, 36, 34, 38, 37, 03, 27]
[01, 7F, 02, 47, 33, 36, 34, 38, 36, 03, 26]
[01, 7F, 02, 47, 33, 36, 34, 38, 35, 03, 25]
[01, 7F, 02, 47, 33, 36, 34, 38, 34, 03, 24]
[01, 7F, 02, 47, 33, 36, 34, 38, 33, 03, 23]
[01, 7F, 02, 47, 33, 36, 34, 38, 32, 03, 22]
[01, 7F, 02, 47, 33, 36, 34, 38, 31, 03, 21]
[01, 7F, 02, 47, 33, 36, 34, 38, 30, 03, 20]
[01, 7F, 02, 47, 33, 36, 34, 37, 39, 03, 26]
[01, 7F, 02, 47, 33, 36, 34, 37, 38, 03, 27]
[01, 7F, 02, 47, 33, 36, 34, 37, 37, 03, 28]
[01, 7F, 02, 47, 33, 36, 34, 37, 36, 03, 29]
[01, 7F, 02, 47, 33, 36, 34, 37, 35, 03, 2A]
[01, 7F, 02, 47, 33, 36, 34, 37, 34, 03, 2B]
[01, 7F, 02, 47, 33, 36, 34, 37, 33, 03, 2C]
[01, 7F, 02, 47, 33, 36, 34, 37, 32, 03, 2D]
[01, 7F, 02, 47, 33, 36, 34, 37, 31, 03, 2E]
[01, 7F, 02, 47, 33, 36, 34, 37, 30, 03, 2F]
[01, 7F, 02, 47, 33, 36, 34, 36, 39, 03, 27]
[01, 7F, 02, 47, 33, 36, 34, 36, 38, 03, 26]
[01, 7F, 02, 47, 31, 38, 90, 35, 34, 36, 44, 37, 30, 30, 20, 20, 32, 20, 03, 76]
[01, 7F, 02, 47, 33, 30, 35, 20, 30, 20, 20, 30, 20, 03, 2F]
[01, 7F, 02, 47, 33, 36, 34, 36, 37, 03, 29]
[01, 7F, 02, 47, 33, 33, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2C]
[01, 7F, 02, 47, 33, 34, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2B]
[01, 7F, 02, 47, 31, 39, 35, 30, 30, 30, 30, 03, 24]
[01, 7F, 02, 47, 33, 36, 34, 36, 36, 03, 28]
[01, 7F, 02, 47, 33, 36, 34, 36, 35, 03, 2B]
[01, 7F, 02, 47, 33, 36, 34, 36, 34, 03, 2A]
[01, 7F, 02, 47, 33, 36, 34, 36, 33, 03, 2D]
[01, 7F, 02, 47, 33, 36, 34, 36, 32, 03, 2C]
[01, 7F, 02, 47, 33, 36, 34, 36, 31, 03, 2F]
[01, 7F, 02, 47, 33, 36, 34, 36, 30, 03, 2E]
[01, 7F, 02, 47, 33, 36, 34, 35, 39, 03, 24]
[01, 7F, 02, 47, 33, 36, 34, 35, 38, 03, 25]
[01, 7F, 02, 47, 33, 36, 34, 35, 37, 03, 2A]
[01, 7F, 02, 47, 33, 36, 34, 35, 36, 03, 2B]
[01, 7F, 02, 47, 33, 36, 34, 35, 35, 03, 28]
[01, 7F, 02, 47, 33, 36, 34, 35, 34, 03, 29]
[01, 7F, 02, 47, 33, 36, 34, 35, 33, 03, 2E]
[01, 7F, 02, 47, 33, 36, 34, 35, 32, 03, 2F]
[01, 7F, 02, 47, 33, 36, 34, 35, 31, 03, 2C]
[01, 7F, 02, 47, 33, 36, 34, 35, 30, 03, 2D]
[01, 7F, 02, 47, 33, 36, 34, 34, 39, 03, 25]
[01, 7F, 02, 47, 33, 36, 34, 34, 38, 03, 24]
[01, 7F, 02, 47, 33, 36, 34, 34, 37, 03, 2B]
[01, 7F, 02, 47, 33, 36, 34, 34, 36, 03, 2A]
[01, 7F, 02, 47, 33, 36, 34, 34, 35, 03, 29]
[01, 7F, 02, 47, 33, 36, 34, 34, 34, 03, 28]
[01, 7F, 02, 47, 33, 36, 34, 34, 33, 03, 2F]
[01, 7F, 02, 47, 33, 36, 34, 34, 32, 03, 2E]
[01, 7F, 02, 47, 33, 36, 34, 34, 31, 03, 2D]
[01, 7F, 02, 47, 33, 36, 34, 34, 30, 03, 2C]
[01, 7F, 02, 47, 33, 36, 34, 33, 39, 03, 22]
[01, 7F, 02, 47, 33, 36, 34, 33, 38, 03, 23]
[01, 7F, 02, 47, 33, 36, 34, 33, 37, 03, 2C]
[01, 7F, 02, 47, 33, 36, 34, 33, 36, 03, 2D]
[01, 7F, 02, 47, 33, 36, 34, 33, 35, 03, 2E]
[01, 7F, 02, 47, 33, 36, 34, 33, 34, 03, 2F]
[01, 7F, 02, 47, 33, 36, 34, 33, 33, 03, 28]
[01, 7F, 02, 47, 33, 36, 34, 33, 32, 03, 29]
[01, 7F, 02, 47, 33, 36, 34, 33, 31, 03, 2A]
[01, 7F, 02, 47, 33, 36, 34, 33, 30, 03, 2B]
[01, 7F, 02, 47, 33, 36, 34, 32, 39, 03, 23]
[01, 7F, 02, 47, 33, 36, 34, 32, 38, 03, 22]
[01, 7F, 02, 47, 33, 36, 34, 32, 37, 03, 2D]
[01, 7F, 02, 47, 33, 36, 34, 32, 36, 03, 2C]
[01, 7F, 02, 47, 33, 36, 34, 32, 35, 03, 2F]
[01, 7F, 02, 47, 33, 36, 34, 32, 34, 03, 2E]
[01, 7F, 02, 47, 33, 36, 34, 32, 33, 03, 29]
[01, 7F, 02, 47, 33, 36, 34, 32, 32, 03, 28]
[01, 7F, 02, 47, 33, 36, 34, 32, 31, 03, 2B]
[01, 7F, 02, 47, 33, 36, 34, 32, 30, 03, 2A]
[01, 7F, 02, 47, 33, 36, 34, 31, 39, 03, 20]
[01, 7F, 02, 47, 33, 36, 34, 31, 38, 03, 21]
[01, 7F, 02, 47, 33, 36, 34, 31, 37, 03, 2E]
[01, 7F, 02, 47, 33, 36, 34, 31, 36, 03, 2F]
[01, 7F, 02, 47, 33, 36, 34, 31, 35, 03, 2C]
[01, 7F, 02, 47, 33, 36, 34, 31, 34, 03, 2D]
[01, 7F, 02, 47, 33, 36, 34, 31, 33, 03, 2A]
[01, 7F, 02, 47, 33, 36, 34, 31, 32, 03, 2B]
[01, 7F, 02, 47, 33, 36, 34, 31, 31, 03, 28]
[01, 7F, 02, 47, 33, 36, 34, 31, 30, 03, 29]
[01, 7F, 02, 47, 33, 36, 34, 30, 39, 03, 21]
[01, 7F, 02, 47, 33, 36, 34, 30, 38, 03, 20]
[01, 7F, 02, 47, 33, 36, 34, 30, 37, 03, 2F]
[01, 7F, 02, 47, 33, 36, 34, 30, 36, 03, 2E]
[01, 7F, 02, 47, 33, 36, 34, 30, 35, 03, 2D]
[01, 7F, 02, 47, 33, 36, 34, 30, 34, 03, 2C]
[01, 7F, 02, 47, 33, 36, 34, 30, 33, 03, 2B]
[01, 7F, 02, 47, 33, 36, 34, 30, 32, 03, 2A]
[01, 7F, 02, 47, 33, 36, 34, 30, 31, 03, 29]
[01, 7F, 02, 47, 33, 36, 34, 30, 30, 03, 28]
[01, 7F, 02, 47, 33, 36, 33, 39, 39, 03, 2F]
[01, 7F, 02, 47, 33, 36, 33, 39, 38, 03, 2E]
[01, 7F, 02, 47, 33, 36, 33, 39, 37, 03, 21]
[01, 7F, 02, 47, 33, 36, 33, 39, 36, 03, 20]
[01, 7F, 02, 47, 33, 36, 33, 39, 35, 03, 23]
[01, 7F, 02, 47, 31, 38, 92, 35, 33, 39, 44, 35, 30, 30, 20, 20, 32, 20, 03, 7E]
[01, 7F, 02, 47, 31, 38, 92, 35, 33, 39, 44, 35, 30, 30, 20, 20, 32, 20, 03, 7E]
[01, 7F, 02, 47, 31, 38, 92, 35, 33, 39, 44, 35, 30, 30, 20, 20, 32, 20, 03, 7E]
[01, 7F, 02, 47, 31, 38, 92, 35, 33, 39, 44, 35, 30, 30, 20, 20, 32, 20, 03, 7E]
[01, 7F, 02, 47, 33, 30, 35, 20, 30, 20, 20, 30, 20, 03, 2F]
[01, 7F, 02, 47, 33, 33, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2C]
[01, 7F, 02, 47, 33, 34, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2B]
[01, 7F, 02, 47, 31, 39, 35, 30, 30, 30, 30, 03, 24]
[01, 7F, 02, 47, 31, 38, 92, 35, 33, 39, 44, 35, 30, 30, 20, 20, 32, 20, 03, 7E]
[01, 7F, 02, 47, 33, 30, 35, 20, 30, 20, 20, 30, 20, 03, 2F]
[01, 7F, 02, 47, 33, 33, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2C]
[01, 7F, 02, 47, 33, 34, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2B]
[01, 7F, 02, 47, 31, 39, 35, 30, 30, 30, 30, 03, 24]
[01, 7F, 02, 47, 33, 36, 33, 39, 35, 03, 23]
[01, 7F, 02, 47, 31, 38, 90, 35, 33, 39, 44, 34, 30, 30, 20, 20, 32, 20, 03, 7D]
[01, 7F, 02, 47, 31, 38, 90, 35, 33, 39, 44, 34, 30, 30, 20, 20, 32, 20, 03, 7D]
[01, 7F, 02, 47, 31, 38, 90, 35, 33, 39, 44, 33, 30, 30, 20, 20, 32, 20, 03, 7A]
[01, 7F, 02, 47, 33, 36, 33, 39, 33, 03, 25]
[01, 7F, 02, 47, 33, 30, 35, 20, 30, 20, 20, 30, 20, 03, 2F]
[01, 7F, 02, 47, 33, 33, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2C]
[01, 7F, 02, 47, 36, 30, 35, 00, 00, 03, 2A]
[01, 7F, 02, 47, 33, 36, 33, 39, 32, 03, 24]
[01, 7F, 02, 47, 33, 31, 35, 20, 30, 20, 30, 20, 20, 20, 20, 03, 2E]
[01, 7F, 02, 47, 33, 30, 35, 20, 30, 20, 20, 30, 20, 03, 2F]
[01, 7F, 02, 47, 33, 34, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2B]
[01, 7F, 02, 47, 36, 30, 35, 00, 00, 03, 2A]
[01, 7F, 02, 47, 33, 36, 33, 39, 31, 03, 27]
[01, 7F, 02, 47, 33, 31, 35, 20, 30, 20, 30, 20, 20, 20, 20, 03, 2E]
[01, 7F, 02, 47, 32, 30, 31, 31, 30, 35, 03, 3E]
[01, 7F, 02, 47, 33, 36, 33, 39, 30, 03, 26]
[01, 7F, 02, 47, 33, 36, 33, 38, 39, 03, 2E]
[01, 7F, 02, 47, 33, 36, 33, 38, 38, 03, 2F]
[01, 7F, 02, 47, 33, 36, 33, 38, 37, 03, 20]
[01, 7F, 02, 47, 33, 36, 33, 38, 36, 03, 21]
[01, 7F, 02, 47, 33, 36, 33, 38, 35, 03, 22]
[01, 7F, 02, 47, 33, 36, 33, 38, 34, 03, 23]
[01, 7F, 02, 47, 33, 36, 33, 38, 33, 03, 24]
[01, 7F, 02, 47, 33, 36, 33, 38, 32, 03, 25]
[01, 7F, 02, 47, 33, 36, 33, 38, 31, 03, 26]
[01, 7F, 02, 47, 33, 36, 33, 38, 30, 03, 27]
[01, 7F, 02, 47, 33, 36, 33, 37, 39, 03, 21]
[01, 7F, 02, 47, 33, 36, 33, 37, 38, 03, 20]
[01, 7F, 02, 47, 33, 36, 33, 37, 37, 03, 2F]
[01, 7F, 02, 47, 33, 36, 33, 37, 36, 03, 2E]
[01, 7F, 02, 47, 33, 36, 33, 37, 35, 03, 2D]
[01, 7F, 02, 47, 33, 36, 33, 37, 34, 03, 2C]
[01, 7F, 02, 47, 31, 38, 92, 35, 33, 37, 44, 34, 30, 30, 20, 20, 32, 20, 03, 71]
[01, 7F, 02, 47, 31, 38, 92, 35, 33, 37, 44, 34, 30, 30, 20, 20, 32, 20, 03, 71]
[01, 7F, 02, 47, 31, 38, 92, 35, 33, 37, 44, 34, 30, 30, 20, 20, 32, 20, 03, 71]
[01, 7F, 02, 47, 31, 38, 92, 35, 33, 37, 44, 34, 30, 30, 20, 20, 32, 20, 03, 71]
[01, 7F, 02, 47, 33, 30, 35, 20, 30, 20, 20, 30, 20, 03, 2F]
[01, 7F, 02, 47, 33, 33, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2C]
[01, 7F, 02, 47, 33, 34, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2B]
[01, 7F, 02, 47, 31, 39, 35, 30, 30, 30, 30, 03, 24]
[01, 7F, 02, 47, 31, 38, 92, 35, 33, 37, 44, 34, 30, 30, 20, 20, 32, 20, 03, 71]
[01, 7F, 02, 47, 33, 30, 35, 20, 30, 20, 20, 30, 20, 03, 2F]
[01, 7F, 02, 47, 33, 33, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2C]
[01, 7F, 02, 47, 33, 34, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2B]
[01, 7F, 02, 47, 31, 39, 35, 30, 30, 30, 30, 03, 24]
[01, 7F, 02, 47, 31, 38, 92, 35, 33, 37, 44, 34, 30, 30, 20, 20, 32, 20, 03, 71]
[01, 7F, 02, 47, 33, 30, 35, 20, 30, 20, 20, 30, 20, 03, 2F]
[01, 7F, 02, 47, 33, 33, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2C]
[01, 7F, 02, 47, 33, 34, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2B]
[01, 7F, 02, 47, 31, 39, 35, 30, 30, 30, 30, 03, 24]
[01, 7F, 02, 47, 31, 38, 92, 35, 33, 37, 44, 34, 30, 30, 20, 20, 32, 20, 03, 71]
[01, 7F, 02, 47, 33, 30, 35, 20, 30, 20, 20, 30, 20, 03, 2F]
[01, 7F, 02, 47, 33, 33, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2C]
[01, 7F, 02, 47, 33, 34, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2B]
[01, 7F, 02, 47, 31, 39, 35, 30, 30, 30, 30, 03, 24]
[01, 7F, 02, 47, 31, 38, 92, 35, 33, 37, 44, 34, 30, 30, 20, 20, 32, 20, 03, 71]
[01, 7F, 02, 47, 33, 30, 35, 20, 30, 20, 20, 30, 20, 03, 2F]
[01, 7F, 02, 47, 33, 33, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2C]
[01, 7F, 02, 47, 33, 34, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2B]
[01, 7F, 02, 47, 31, 39, 35, 30, 30, 30, 30, 03, 24]
[01, 7F, 02, 47, 31, 38, 92, 35, 33, 37, 44, 34, 30, 30, 20, 20, 32, 20, 03, 71]
[01, 7F, 02, 47, 33, 30, 35, 20, 30, 20, 20, 30, 20, 03, 2F]
[01, 7F, 02, 47, 33, 33, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2C]
[01, 7F, 02, 47, 33, 34, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2B]
[01, 7F, 02, 47, 31, 39, 35, 30, 30, 30, 30, 03, 24]
[01, 7F, 02, 47, 32, 30, 31, 31, 30, 36, 03, 3D]
[01, 7F, 02, 47, 31, 38, 92, 35, 33, 37, 44, 34, 30, 30, 20, 20, 32, 20, 03, 71]
[01, 7F, 02, 47, 33, 30, 35, 20, 30, 20, 20, 30, 20, 03, 2F]
[01, 7F, 02, 47, 33, 33, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2C]
[01, 7F, 02, 47, 33, 34, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2B]
[01, 7F, 02, 47, 31, 39, 35, 30, 30, 30, 30, 03, 24]
[01, 7F, 02, 47, 31, 38, 92, 35, 33, 37, 44, 34, 30, 30, 20, 20, 32, 20, 03, 71]
[01, 7F, 02, 47, 33, 30, 35, 20, 30, 20, 20, 30, 20, 03, 2F]
[01, 7F, 02, 47, 33, 33, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2C]
[01, 7F, 02, 47, 33, 34, 35, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 03, 2B]
[01, 7F, 02, 47, 31, 39, 35, 30, 30, 30, 30, 03, 24]
